comparison,human_gse,mouse_gse,tfidf_cosine,shared_cui_count,shared_idf_sum,shared_cuis,human_title,mouse_title
human_mouse,GSE87042,GSE87043,0.9999999999999993,110,534.5151139848036,"['C0003463', 'C0004561', 'C0005967', 'C0007590', 'C0007591', 'C0007621', 'C0007634', 'C0007680', 'C0008630', 'C0011435', 'C0015461', 'C0017340', 'C0017373', 'C0023172', 'C0025914', 'C0025929', 'C0026809', 'C0027651', 'C0027882', 'C0028877', 'C0035143', 'C0035298', 'C0035331', 'C0035335', 'C0038250', 'C0040649', 'C0079424', 'C0080113', 'C0086418', 'C0144227', 'C0162493', 'C0205088', 'C0205369', 'C0205370', 'C0205396', 'C0206427', 'C0206428', 'C0242961', 'C0243037', 'C0243107', 'C0301863', 'C0370079', 'C0392747', 'C0443172', 'C0458003', 'C0459649', 'C0524983', 'C0552545', 'C0591833', 'C0596263', 'C0598494', 'C0678723', 'C0679846', 'C0694889', 'C0729333', 'C0751483', 'C0751484', 'C0751549', 'C0814002', 'C0854069', 'C0856244', 'C0870134', 'C0870411', 'C1136335', 'C1136359', 'C1155711', 'C1158770', 'C1257873', 'C1268141', 'C1300203', 'C1335884', 'C1336564', 'C1413131', 'C1413336', 'C1413337', 'C1417166', 'C1511726', 'C1513384', 'C1516924', 'C1522730', 'C1527148', 'C1546437', 'C1550043', 'C1552740', 'C1655731', 'C1657115', 'C1704913', 'C1705314', 'C1705315', 'C1707719', 'C1709625', 'C1819048', 'C2262776', 'C2755041', 'C2986743', 'C2986744', 'C3245479', 'C3540014', 'C3714741', 'C3714787', 'C3828338', 'C3850096', 'C3858752', 'C3899739', 'C4308074', 'C4318409', 'C4329794', 'C4727083', 'C5236074', 'C5690905']","The Dynamic Epigenetic Landscape of the Retina During Development, Reprogramming, and Tumorigenesis [RNA-Seq_Hs]","The Dynamic Epigenetic Landscape of the Retina During Development, Reprogramming, and Tumorigenesis [RNA-Seq_Mm]"
human_mouse,GSE97053,GSE97054,0.9985497910672886,91,500.67174788432817,"['C0002386', 'C0002793', 'C0005972', 'C0007589', 'C0014597', 'C0024109', 'C0024660', 'C0031437', 'C0034051', 'C0034085', 'C0034963', 'C0037083', 'C0037088', 'C0038888', 'C0038889', 'C0038891', 'C0042834', 'C0043240', 'C0086418', 'C0205224', 'C0205245', 'C0205360', 'C0205409', 'C0225694', 'C0225695', 'C0225698', 'C0225699', 'C0225700', 'C0227130', 'C0242488', 'C0243095', 'C0282637', 'C0334213', 'C0340652', 'C0349676', 'C0374711', 'C0391892', 'C0447411', 'C0449695', 'C0475447', 'C0542341', 'C0561852', 'C0600449', 'C0750927', 'C0752248', 'C0887909', 'C1155711', 'C1158765', 'C1159442', 'C1273342', 'C1285572', 'C1333410', 'C1440080', 'C1511938', 'C1512085', 'C1512977', 'C1515933', 'C1516240', 'C1547311', 'C1548221', 'C1621393', 'C1705181', 'C1706428', 'C1708673', 'C1709959', 'C1764827', 'C1880022', 'C1881379', 'C2226910', 'C2329816', 'C2339454', 'C2350593', 'C2607943', 'C2700217', 'C2717879', 'C2825078', 'C2825141', 'C2926606', 'C2945687', 'C3178810', 'C3263722', 'C3263723', 'C3496194', 'C3537152', 'C4037972', 'C4055157', 'C4318409', 'C4319951', 'C4706387', 'C4727083', 'C5670396']",Regeneration of the lung alveolus by an evolutionarily conserved epithelial progenitor [human RNA-seq],Regeneration of the lung alveolus by an evolutionarily conserved epithelial progenitor [mouse RNA-seq]
human_mouse,GSE75299,GSE103725,0.9983387581642957,101,496.886869364311,"['C0001792', 'C0002976', 'C0015609', 'C0017262', 'C0019409', 'C0025202', 'C0025361', 'C0025914', 'C0025929', 'C0026809', 'C0039484', 'C0039798', 'C0041904', 'C0086418', 'C0087111', 'C0151779', 'C0162415', 'C0185117', 'C0205179', 'C0205195', 'C0206735', 'C0237834', 'C0242960', 'C0302600', 'C0332161', 'C0333348', 'C0349538', 'C0392747', 'C0442043', 'C0443172', 'C0543478', 'C0591833', 'C0599946', 'C0679846', 'C0683598', 'C0752248', 'C0796561', 'C0805525', 'C0877373', 'C0924206', 'C0935456', 'C0965743', 'C1257776', 'C1257975', 'C1264633', 'C1279919', 'C1279941', 'C1302746', 'C1326956', 'C1334699', 'C1367482', 'C1413131', 'C1417166', 'C1425745', 'C1442099', 'C1513143', 'C1514544', 'C1514562', 'C1514892', 'C1515926', 'C1516448', 'C1516710', 'C1517945', 'C1521726', 'C1521970', 'C1522326', 'C1533734', 'C1554103', 'C1609982', 'C1705169', 'C1705357', 'C1705358', 'C1706388', 'C1879753', 'C1947911', 'C1999216', 'C2249734', 'C2346469', 'C2348519', 'C2362314', 'C2911684', 'C2936194', 'C2936263', 'C3178810', 'C3178844', 'C3179204', 'C3811910', 'C3826426', 'C3830361', 'C3838813', 'C3854321', 'C3894549', 'C4235501', 'C4318409', 'C4521853', 'C4699379', 'C4723835', 'C4727081', 'C5202624', 'C5202892', 'C5575501']",Expression changes in Melanomas pre MAPKi treatment vs. on MAPKi treatment (RNA-seq),Expression changes in Melanomas pre MAPKi treatment vs. on MAPKi treatment [Y1.7.FPKM.batch1.2]
human_mouse,GSE97358,GSE96991,0.9969864306478986,107,571.0082772557088,"['C0001527', 'C0009944', 'C0016030', 'C0016059', 'C0018787', 'C0018799', 'C0021485', 'C0022646', 'C0023884', 'C0023899', 'C0024109', 'C0025914', 'C0025929', 'C0026606', 'C0026809', 'C0030664', 'C0030668', 'C0037083', 'C0039795', 'C0040300', 'C0079189', 'C0083031', 'C0085104', 'C0086418', 'C0087111', 'C0151650', 'C0151654', 'C0162854', 'C0167462', 'C0178784', 'C0203408', 'C0205177', 'C0205469', 'C0221284', 'C0222106', 'C0227614', 'C0227665', 'C0302350', 'C0391978', 'C0412618', 'C0439064', 'C0441655', 'C0441889', 'C0443193', 'C0444099', 'C0456079', 'C0553257', 'C0596138', 'C0597295', 'C0597357', 'C0677042', 'C0721399', 'C0723712', 'C0752312', 'C0919386', 'C0919747', 'C1123023', 'C1150579', 'C1159372', 'C1268110', 'C1272883', 'C1327616', 'C1332762', 'C1332838', 'C1333196', 'C1333340', 'C1334100', 'C1366882', 'C1370600', 'C1413131', 'C1417166', 'C1446614', 'C1448475', 'C1448476', 'C1504308', 'C1511726', 'C1515877', 'C1519615', 'C1521840', 'C1533685', 'C1546437', 'C1546781', 'C1547427', 'C1547707', 'C1699803', 'C1707714', 'C1710082', 'C1742862', 'C1828121', 'C1879547', 'C2700387', 'C3245479', 'C3537152', 'C3714741', 'C3853838', 'C4037972', 'C4037974', 'C4037986', 'C4318409', 'C4520765', 'C4554416', 'C4745169', 'C5237367', 'C5419559', 'C5551416', 'C5551417', 'C5575529']",Integrated target discovery screens identify IL11 as novel therapeutic target for fibrosis [168 human cardiac fibroblasts],Integrated target discovery screens identify IL11 as novel therapeutic target for fibrosis [mouse]
human_mouse,GSE96975,GSE96991,0.9969864306478986,107,571.0082772557088,"['C0001527', 'C0009944', 'C0016030', 'C0016059', 'C0018787', 'C0018799', 'C0021485', 'C0022646', 'C0023884', 'C0023899', 'C0024109', 'C0025914', 'C0025929', 'C0026606', 'C0026809', 'C0030664', 'C0030668', 'C0037083', 'C0039795', 'C0040300', 'C0079189', 'C0083031', 'C0085104', 'C0086418', 'C0087111', 'C0151650', 'C0151654', 'C0162854', 'C0167462', 'C0178784', 'C0203408', 'C0205177', 'C0205469', 'C0221284', 'C0222106', 'C0227614', 'C0227665', 'C0302350', 'C0391978', 'C0412618', 'C0439064', 'C0441655', 'C0441889', 'C0443193', 'C0444099', 'C0456079', 'C0553257', 'C0596138', 'C0597295', 'C0597357', 'C0677042', 'C0721399', 'C0723712', 'C0752312', 'C0919386', 'C0919747', 'C1123023', 'C1150579', 'C1159372', 'C1268110', 'C1272883', 'C1327616', 'C1332762', 'C1332838', 'C1333196', 'C1333340', 'C1334100', 'C1366882', 'C1370600', 'C1413131', 'C1417166', 'C1446614', 'C1448475', 'C1448476', 'C1504308', 'C1511726', 'C1515877', 'C1519615', 'C1521840', 'C1533685', 'C1546437', 'C1546781', 'C1547427', 'C1547707', 'C1699803', 'C1707714', 'C1710082', 'C1742862', 'C1828121', 'C1879547', 'C2700387', 'C3245479', 'C3537152', 'C3714741', 'C3853838', 'C4037972', 'C4037974', 'C4037986', 'C4318409', 'C4520765', 'C4554416', 'C4745169', 'C5237367', 'C5419559', 'C5551416', 'C5551417', 'C5575529']",Integrated target discovery screens identify IL11 as novel therapeutic target for fibrosis [human],Integrated target discovery screens identify IL11 as novel therapeutic target for fibrosis [mouse]
human_mouse,GSE72379,GSE85627,0.9964809942734034,49,231.26264487920588,"['C0008546', 'C0008922', 'C0010813', 'C0017262', 'C0025914', 'C0025929', 'C0026809', 'C0029047', 'C0086418', 'C0185117', 'C0449774', 'C0591833', 'C0596311', 'C0600401', 'C0870781', 'C1145667', 'C1148674', 'C1158770', 'C1158800', 'C1167622', 'C1317909', 'C1323350', 'C1325550', 'C1327302', 'C1331371', 'C1336788', 'C1414197', 'C1446949', 'C1455722', 'C1514925', 'C1515877', 'C1538256', 'C1710463', 'C1849394', 'C1879547', 'C2610645', 'C2911684', 'C3470535', 'C3853838', 'C3854321', 'C3887511', 'C3890878', 'C4318409', 'C4553518', 'C4699379', 'C5203057', 'C5203058', 'C5203059', 'C5203061']",Conserved roles for murine mDUX and human DUX4 in activating cleavage stage genes and MERVL/HERVL retrotransposons [RNA-Seq],Conserved roles for murine mDUX and human DUX4 in activating cleavage stage genes and MERVL/HERVL retrotransposons [RNA-Seq Mouse]
human_mouse,GSE40174,GSE40171,0.9951578330414481,128,672.6519467773799,"['C0004561', 'C0005767', 'C0005768', 'C0006826', 'C0007634', 'C0016055', 'C0017262', 'C0021467', 'C0021469', 'C0023172', 'C0026336', 'C0026339', 'C0027625', 'C0027627', 'C0029433', 'C0030274', 'C0030292', 'C0030297', 'C0036525', 'C0037083', 'C0040038', 'C0041904', 'C0053932', 'C0083867', 'C0086418', 'C0123987', 'C0153690', 'C0162327', 'C0162801', 'C0164801', 'C0183516', 'C0185117', 'C0205108', 'C0205217', 'C0205221', 'C0205227', 'C0206333', 'C0220781', 'C0229664', 'C0235974', 'C0279266', 'C0309311', 'C0309872', 'C0332281', 'C0346647', 'C0346976', 'C0439064', 'C0439634', 'C0442799', 'C0442805', 'C0445092', 'C0524983', 'C0527443', 'C0528559', 'C0543419', 'C0751623', 'C0812231', 'C0868928', 'C0872097', 'C0917793', 'C0935996', 'C0936223', 'C0998265', 'C1154415', 'C1157689', 'C1257867', 'C1260953', 'C1280500', 'C1294197', 'C1300203', 'C1301751', 'C1306459', 'C1326956', 'C1334477', 'C1335962', 'C1337011', 'C1367472', 'C1368999', 'C1416962', 'C1435846', 'C1445578', 'C1449582', 'C1511124', 'C1511229', 'C1513183', 'C1513372', 'C1513380', 'C1515655', 'C1522484', 'C1522492', 'C1533148', 'C1547140', 'C1570610', 'C1621636', 'C1628982', 'C1706057', 'C1706331', 'C1707520', 'C2249734', 'C2348382', 'C2707253', 'C2911684', 'C2936269', 'C2939419', 'C3161035', 'C3463820', 'C3537152', 'C3714583', 'C3853906', 'C3854321', 'C3894549', 'C3899739', 'C4086963', 'C4235501', 'C4255448', 'C4305467', 'C4329101', 'C4520964', 'C4522154', 'C4699379', 'C4745169', 'C5205532', 'C5239219', 'C5392160', 'C5401020', 'C5420369', 'C5552874', 'C5552875']",RNA sequencing of circulating tumour cells implicates WNT signaling in pancreatic cancer metastasis (human data),RNA sequencing of circulating tumour cells implicates WNT signaling in pancreatic cancer metastasis (mouse data)
human_mouse,GSE57096,GSE49622,0.9914880555843701,88,423.023645605854,"['C0001675', 'C0002778', 'C0007591', 'C0008546', 'C0013936', 'C0017001', 'C0017262', 'C0017337', 'C0017428', 'C0017471', 'C0019652', 'C0024660', 'C0025723', 'C0035678', 'C0035679', 'C0035680', 'C0035681', 'C0037864', 'C0040649', 'C0079429', 'C0080129', 'C0086153', 'C0086222', 'C0086860', 'C0150775', 'C0162493', 'C0185117', 'C0332257', 'C0332268', 'C0376452', 'C0392747', 'C0441777', 'C0441785', 'C0536221', 'C0585064', 'C0683572', 'C0751606', 'C0872262', 'C0920317', 'C0936012', 'C1148521', 'C1158770', 'C1158817', 'C1158830', 'C1160477', 'C1179412', 'C1279941', 'C1291847', 'C1306673', 'C1325550', 'C1326810', 'C1415740', 'C1417679', 'C1420322', 'C1422338', 'C1427164', 'C1511680', 'C1512977', 'C1513822', 'C1524024', 'C1527171', 'C1554963', 'C1555715', 'C1568630', 'C1704332', 'C1705739', 'C1706450', 'C1720950', 'C1849394', 'C1882071', 'C1956352', 'C2257075', 'C2338314', 'C2717781', 'C2911684', 'C2936263', 'C3536933', 'C3548902', 'C3658291', 'C3829683', 'C3854321', 'C3898883', 'C4086963', 'C4277534', 'C4323874', 'C4699379', 'C4724874', 'C4760607']",Analysis of the Epigenomic and Transcriptional Landscapes during mammalian spermatogenesis [sperm; RNA-seq],Analysis of the Epigenomic and Transcriptional Landscapes during mammalian spermatogenesis [RNA-seq]
human_mouse,GSE103630,GSE103725,0.991364537417526,100,490.1047848264591,"['C0001792', 'C0002976', 'C0015609', 'C0017262', 'C0019409', 'C0025202', 'C0025361', 'C0025914', 'C0025929', 'C0026809', 'C0039484', 'C0039798', 'C0041904', 'C0086418', 'C0087111', 'C0162415', 'C0185117', 'C0205179', 'C0205195', 'C0206735', 'C0237834', 'C0242960', 'C0302600', 'C0332161', 'C0333348', 'C0349538', 'C0392747', 'C0442043', 'C0443172', 'C0543478', 'C0591833', 'C0599946', 'C0679846', 'C0683598', 'C0752248', 'C0796561', 'C0805525', 'C0877373', 'C0924206', 'C0935456', 'C0965743', 'C1257776', 'C1257975', 'C1264633', 'C1279919', 'C1279941', 'C1302746', 'C1326956', 'C1334699', 'C1367482', 'C1413131', 'C1417166', 'C1425745', 'C1442099', 'C1513143', 'C1514544', 'C1514562', 'C1514892', 'C1515926', 'C1516448', 'C1516710', 'C1517945', 'C1521726', 'C1521970', 'C1522326', 'C1533734', 'C1554103', 'C1609982', 'C1705169', 'C1705357', 'C1705358', 'C1706388', 'C1879753', 'C1947911', 'C1999216', 'C2249734', 'C2346469', 'C2348519', 'C2362314', 'C2911684', 'C2936194', 'C2936263', 'C3178810', 'C3178844', 'C3179204', 'C3811910', 'C3826426', 'C3830361', 'C3838813', 'C3854321', 'C3894549', 'C4235501', 'C4318409', 'C4521853', 'C4699379', 'C4723835', 'C4727081', 'C5202624', 'C5202892', 'C5575501']",Expression changes in melanoma cell lines pre MAPKi treatment vs. post-MAPKi resistance (RNA-seq_CellLine.batch2),Expression changes in Melanomas pre MAPKi treatment vs. on MAPKi treatment [Y1.7.FPKM.batch1.2]
human_mouse,GSE103630,GSE103712,0.9912375510119792,97,480.35751823596024,"['C0001792', 'C0002976', 'C0015609', 'C0017262', 'C0019409', 'C0025202', 'C0025361', 'C0025914', 'C0025929', 'C0026809', 'C0039484', 'C0039798', 'C0041904', 'C0086418', 'C0087111', 'C0162415', 'C0185117', 'C0205179', 'C0205195', 'C0206735', 'C0237834', 'C0242960', 'C0302600', 'C0332161', 'C0333348', 'C0349538', 'C0442043', 'C0543478', 'C0591833', 'C0599946', 'C0683598', 'C0752248', 'C0796561', 'C0805525', 'C0877373', 'C0924206', 'C0935456', 'C0965743', 'C1257776', 'C1257975', 'C1264633', 'C1279919', 'C1279941', 'C1302746', 'C1326956', 'C1334699', 'C1367482', 'C1413131', 'C1417166', 'C1425745', 'C1442099', 'C1513143', 'C1514544', 'C1514562', 'C1514892', 'C1515926', 'C1516448', 'C1516710', 'C1517945', 'C1521726', 'C1521970', 'C1522326', 'C1533734', 'C1554103', 'C1609982', 'C1705169', 'C1705357', 'C1705358', 'C1706388', 'C1879753', 'C1947911', 'C1999216', 'C2249734', 'C2346469', 'C2348519', 'C2362314', 'C2911684', 'C2936194', 'C2936263', 'C3178810', 'C3178844', 'C3179204', 'C3811910', 'C3826426', 'C3830361', 'C3838813', 'C3854321', 'C3894549', 'C4235501', 'C4318409', 'C4521853', 'C4699379', 'C4723835', 'C4727081', 'C5202624', 'C5202892', 'C5575501']",Expression changes in melanoma cell lines pre MAPKi treatment vs. post-MAPKi resistance (RNA-seq_CellLine.batch2),Expression changes in CD45neg subpopulation of YUMM1.7 melanoma pre MAPKi treatment vs. on MAPKi treatment [Y1.7.FPKM.batch3]
human_mouse,GSE103687,GSE103725,0.9896888980484883,100,490.1047848264591,"['C0001792', 'C0002976', 'C0015609', 'C0017262', 'C0019409', 'C0025202', 'C0025361', 'C0025914', 'C0025929', 'C0026809', 'C0039484', 'C0039798', 'C0041904', 'C0086418', 'C0087111', 'C0162415', 'C0185117', 'C0205179', 'C0205195', 'C0206735', 'C0237834', 'C0242960', 'C0302600', 'C0332161', 'C0333348', 'C0349538', 'C0392747', 'C0442043', 'C0443172', 'C0543478', 'C0591833', 'C0599946', 'C0679846', 'C0683598', 'C0752248', 'C0796561', 'C0805525', 'C0877373', 'C0924206', 'C0935456', 'C0965743', 'C1257776', 'C1257975', 'C1264633', 'C1279919', 'C1279941', 'C1302746', 'C1326956', 'C1334699', 'C1367482', 'C1413131', 'C1417166', 'C1425745', 'C1442099', 'C1513143', 'C1514544', 'C1514562', 'C1514892', 'C1515926', 'C1516448', 'C1516710', 'C1517945', 'C1521726', 'C1521970', 'C1522326', 'C1533734', 'C1554103', 'C1609982', 'C1705169', 'C1705357', 'C1705358', 'C1706388', 'C1879753', 'C1947911', 'C1999216', 'C2249734', 'C2346469', 'C2348519', 'C2362314', 'C2911684', 'C2936194', 'C2936263', 'C3178810', 'C3178844', 'C3179204', 'C3811910', 'C3826426', 'C3830361', 'C3838813', 'C3854321', 'C3894549', 'C4235501', 'C4318409', 'C4521853', 'C4699379', 'C4723835', 'C4727081', 'C5202624', 'C5202892', 'C5575501']",Expression changes in melanoma cell lines under BRAFi treatment timepoints [RNA-Seq.CellLine.batch4],Expression changes in Melanomas pre MAPKi treatment vs. on MAPKi treatment [Y1.7.FPKM.batch1.2]
human_mouse,GSE103688,GSE103725,0.9896888980484883,100,490.1047848264591,"['C0001792', 'C0002976', 'C0015609', 'C0017262', 'C0019409', 'C0025202', 'C0025361', 'C0025914', 'C0025929', 'C0026809', 'C0039484', 'C0039798', 'C0041904', 'C0086418', 'C0087111', 'C0162415', 'C0185117', 'C0205179', 'C0205195', 'C0206735', 'C0237834', 'C0242960', 'C0302600', 'C0332161', 'C0333348', 'C0349538', 'C0392747', 'C0442043', 'C0443172', 'C0543478', 'C0591833', 'C0599946', 'C0679846', 'C0683598', 'C0752248', 'C0796561', 'C0805525', 'C0877373', 'C0924206', 'C0935456', 'C0965743', 'C1257776', 'C1257975', 'C1264633', 'C1279919', 'C1279941', 'C1302746', 'C1326956', 'C1334699', 'C1367482', 'C1413131', 'C1417166', 'C1425745', 'C1442099', 'C1513143', 'C1514544', 'C1514562', 'C1514892', 'C1515926', 'C1516448', 'C1516710', 'C1517945', 'C1521726', 'C1521970', 'C1522326', 'C1533734', 'C1554103', 'C1609982', 'C1705169', 'C1705357', 'C1705358', 'C1706388', 'C1879753', 'C1947911', 'C1999216', 'C2249734', 'C2346469', 'C2348519', 'C2362314', 'C2911684', 'C2936194', 'C2936263', 'C3178810', 'C3178844', 'C3179204', 'C3811910', 'C3826426', 'C3830361', 'C3838813', 'C3854321', 'C3894549', 'C4235501', 'C4318409', 'C4521853', 'C4699379', 'C4723835', 'C4727081', 'C5202624', 'C5202892', 'C5575501']",Expression changes in melanoma cell lines under BRAFi treatment timepoints [RNA-Seq.CellLine.batch3],Expression changes in Melanomas pre MAPKi treatment vs. on MAPKi treatment [Y1.7.FPKM.batch1.2]
human_mouse,GSE103687,GSE103712,0.9895621262798502,97,480.35751823596024,"['C0001792', 'C0002976', 'C0015609', 'C0017262', 'C0019409', 'C0025202', 'C0025361', 'C0025914', 'C0025929', 'C0026809', 'C0039484', 'C0039798', 'C0041904', 'C0086418', 'C0087111', 'C0162415', 'C0185117', 'C0205179', 'C0205195', 'C0206735', 'C0237834', 'C0242960', 'C0302600', 'C0332161', 'C0333348', 'C0349538', 'C0442043', 'C0543478', 'C0591833', 'C0599946', 'C0683598', 'C0752248', 'C0796561', 'C0805525', 'C0877373', 'C0924206', 'C0935456', 'C0965743', 'C1257776', 'C1257975', 'C1264633', 'C1279919', 'C1279941', 'C1302746', 'C1326956', 'C1334699', 'C1367482', 'C1413131', 'C1417166', 'C1425745', 'C1442099', 'C1513143', 'C1514544', 'C1514562', 'C1514892', 'C1515926', 'C1516448', 'C1516710', 'C1517945', 'C1521726', 'C1521970', 'C1522326', 'C1533734', 'C1554103', 'C1609982', 'C1705169', 'C1705357', 'C1705358', 'C1706388', 'C1879753', 'C1947911', 'C1999216', 'C2249734', 'C2346469', 'C2348519', 'C2362314', 'C2911684', 'C2936194', 'C2936263', 'C3178810', 'C3178844', 'C3179204', 'C3811910', 'C3826426', 'C3830361', 'C3838813', 'C3854321', 'C3894549', 'C4235501', 'C4318409', 'C4521853', 'C4699379', 'C4723835', 'C4727081', 'C5202624', 'C5202892', 'C5575501']",Expression changes in melanoma cell lines under BRAFi treatment timepoints [RNA-Seq.CellLine.batch4],Expression changes in CD45neg subpopulation of YUMM1.7 melanoma pre MAPKi treatment vs. on MAPKi treatment [Y1.7.FPKM.batch3]
human_mouse,GSE103688,GSE103712,0.9895621262798502,97,480.35751823596024,"['C0001792', 'C0002976', 'C0015609', 'C0017262', 'C0019409', 'C0025202', 'C0025361', 'C0025914', 'C0025929', 'C0026809', 'C0039484', 'C0039798', 'C0041904', 'C0086418', 'C0087111', 'C0162415', 'C0185117', 'C0205179', 'C0205195', 'C0206735', 'C0237834', 'C0242960', 'C0302600', 'C0332161', 'C0333348', 'C0349538', 'C0442043', 'C0543478', 'C0591833', 'C0599946', 'C0683598', 'C0752248', 'C0796561', 'C0805525', 'C0877373', 'C0924206', 'C0935456', 'C0965743', 'C1257776', 'C1257975', 'C1264633', 'C1279919', 'C1279941', 'C1302746', 'C1326956', 'C1334699', 'C1367482', 'C1413131', 'C1417166', 'C1425745', 'C1442099', 'C1513143', 'C1514544', 'C1514562', 'C1514892', 'C1515926', 'C1516448', 'C1516710', 'C1517945', 'C1521726', 'C1521970', 'C1522326', 'C1533734', 'C1554103', 'C1609982', 'C1705169', 'C1705357', 'C1705358', 'C1706388', 'C1879753', 'C1947911', 'C1999216', 'C2249734', 'C2346469', 'C2348519', 'C2362314', 'C2911684', 'C2936194', 'C2936263', 'C3178810', 'C3178844', 'C3179204', 'C3811910', 'C3826426', 'C3830361', 'C3838813', 'C3854321', 'C3894549', 'C4235501', 'C4318409', 'C4521853', 'C4699379', 'C4723835', 'C4727081', 'C5202624', 'C5202892', 'C5575501']",Expression changes in melanoma cell lines under BRAFi treatment timepoints [RNA-Seq.CellLine.batch3],Expression changes in CD45neg subpopulation of YUMM1.7 melanoma pre MAPKi treatment vs. on MAPKi treatment [Y1.7.FPKM.batch3]
human_mouse,GSE103630,GSE103713,0.9891531868454752,100,490.1047848264591,"['C0001792', 'C0002976', 'C0015609', 'C0017262', 'C0019409', 'C0025202', 'C0025361', 'C0025914', 'C0025929', 'C0026809', 'C0039484', 'C0039798', 'C0041904', 'C0086418', 'C0087111', 'C0162415', 'C0185117', 'C0205179', 'C0205195', 'C0206735', 'C0237834', 'C0242960', 'C0302600', 'C0332161', 'C0333348', 'C0349538', 'C0392747', 'C0442043', 'C0443172', 'C0543478', 'C0591833', 'C0599946', 'C0679846', 'C0683598', 'C0752248', 'C0796561', 'C0805525', 'C0877373', 'C0924206', 'C0935456', 'C0965743', 'C1257776', 'C1257975', 'C1264633', 'C1279919', 'C1279941', 'C1302746', 'C1326956', 'C1334699', 'C1367482', 'C1413131', 'C1417166', 'C1425745', 'C1442099', 'C1513143', 'C1514544', 'C1514562', 'C1514892', 'C1515926', 'C1516448', 'C1516710', 'C1517945', 'C1521726', 'C1521970', 'C1522326', 'C1533734', 'C1554103', 'C1609982', 'C1705169', 'C1705357', 'C1705358', 'C1706388', 'C1879753', 'C1947911', 'C1999216', 'C2249734', 'C2346469', 'C2348519', 'C2362314', 'C2911684', 'C2936194', 'C2936263', 'C3178810', 'C3178844', 'C3179204', 'C3811910', 'C3826426', 'C3830361', 'C3838813', 'C3854321', 'C3894549', 'C4235501', 'C4318409', 'C4521853', 'C4699379', 'C4723835', 'C4727081', 'C5202624', 'C5202892', 'C5575501']",Expression changes in melanoma cell lines pre MAPKi treatment vs. post-MAPKi resistance (RNA-seq_CellLine.batch2),Expression changes in YUMM1.7 melanoma with/without PD-L2 overexpression under BRAFi treatment in NSG mice [Y1.7.FPKM.batch4]
human_mouse,GSE103687,GSE103713,0.9874812851793077,100,490.1047848264591,"['C0001792', 'C0002976', 'C0015609', 'C0017262', 'C0019409', 'C0025202', 'C0025361', 'C0025914', 'C0025929', 'C0026809', 'C0039484', 'C0039798', 'C0041904', 'C0086418', 'C0087111', 'C0162415', 'C0185117', 'C0205179', 'C0205195', 'C0206735', 'C0237834', 'C0242960', 'C0302600', 'C0332161', 'C0333348', 'C0349538', 'C0392747', 'C0442043', 'C0443172', 'C0543478', 'C0591833', 'C0599946', 'C0679846', 'C0683598', 'C0752248', 'C0796561', 'C0805525', 'C0877373', 'C0924206', 'C0935456', 'C0965743', 'C1257776', 'C1257975', 'C1264633', 'C1279919', 'C1279941', 'C1302746', 'C1326956', 'C1334699', 'C1367482', 'C1413131', 'C1417166', 'C1425745', 'C1442099', 'C1513143', 'C1514544', 'C1514562', 'C1514892', 'C1515926', 'C1516448', 'C1516710', 'C1517945', 'C1521726', 'C1521970', 'C1522326', 'C1533734', 'C1554103', 'C1609982', 'C1705169', 'C1705357', 'C1705358', 'C1706388', 'C1879753', 'C1947911', 'C1999216', 'C2249734', 'C2346469', 'C2348519', 'C2362314', 'C2911684', 'C2936194', 'C2936263', 'C3178810', 'C3178844', 'C3179204', 'C3811910', 'C3826426', 'C3830361', 'C3838813', 'C3854321', 'C3894549', 'C4235501', 'C4318409', 'C4521853', 'C4699379', 'C4723835', 'C4727081', 'C5202624', 'C5202892', 'C5575501']",Expression changes in melanoma cell lines under BRAFi treatment timepoints [RNA-Seq.CellLine.batch4],Expression changes in YUMM1.7 melanoma with/without PD-L2 overexpression under BRAFi treatment in NSG mice [Y1.7.FPKM.batch4]
